Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
385786,352455,-2.213597,53.069124,21,3,3,1,10-10-14,6,7:55,257,E06000021,3,527,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01014360
243350,69856,-4.210605,50.507423,50,3,2,1,22-11-14,7,15:21,596,E06000052,5,130,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01018755
514800,180180,-0.347177,51.508844,1,3,1,1,19-12-14,6,14:55,27,E09000009,3,4020,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,E01001337
288665,183474,-3.606774,51.539105,62,3,1,1,05-05-14,2,13:37,740,W06000013,4,4281,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,W01000974
597981,281867,0.908689,52.398958,36,2,2,3,11-05-14,1,15:20,400,E10000020,3,1066,6,60,6,4,5,146,0,0,1,1,1,0,0,2,1,E01026441
652720,293929,1.720779,52.48466,37,3,2,3,17-12-14,4,12:58,416,E10000029,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01030271
652812,296108,1.723784,52.504165,37,1,1,1,23-08-14,7,8:21,416,E10000029,4,1375,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01030266
560927,179906,0.316873,51.495139,42,3,3,2,09-07-14,4,11:41,462,E06000034,3,1306,1,40,1,4,6,0,0,0,1,1,1,0,0,2,1,E01015994
424292,572101,-1.621379,55.042851,10,3,2,2,04-04-14,6,17:59,148,E08000022,4,1318,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01008581
445320,366870,-1.323069,53.196971,30,3,2,2,28-01-14,3,13:44,327,E10000007,3,617,1,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01019799
619430,152880,1.141805,51.232833,46,2,2,1,24-06-14,3,17:09,531,E10000016,3,2,3,70,5,4,6,0,0,0,1,1,1,0,0,2,1,E01024089
546840,184740,0.116107,51.542407,1,3,2,2,25-06-14,4,14:05,16,E09000002,3,1153,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01000072
460393,451492,-1.081123,53.956003,12,3,2,1,22-07-14,3,14:00,189,E06000014,4,1227,6,30,6,4,6,7110,0,0,1,1,1,0,0,1,1,E01033070
450745,89904,-1.282736,50.706499,44,3,1,1,10-12-14,4,8:50,505,E06000046,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01017310
521680,183500,-0.246941,51.537244,1,2,1,1,17-11-14,2,14:30,28,E09000005,3,404,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01000524
649861,282639,1.670328,52.384685,37,3,3,1,30-10-14,5,8:15,416,E10000029,4,1127,6,30,6,4,3,12,0,4,1,1,1,0,0,2,1,E01030295
575030,162350,0.511175,51.333245,46,3,2,1,19-09-14,6,16:29,542,E10000016,1,2,3,70,0,-1,-1,0,0,0,1,1,1,0,2,1,1,E01024721
352235,427235,-2.725651,53.739296,4,3,2,2,21-12-14,1,16:50,83,E10000017,6,0,6,30,6,2,6,0,2,5,1,1,1,0,0,2,1,E01025408
407260,285860,-1.894563,52.470599,20,3,2,2,21-09-14,1,12:40,300,E08000025,6,0,6,30,6,4,6,0,0,0,1,9,1,0,0,1,2,E01009378
317795,212687,-3.193742,51.806713,61,3,2,1,27-09-14,7,19:33,730,W06000019,3,465,6,40,0,-1,-1,0,0,0,1,1,1,0,7,2,1,W01001440
547020,183610,0.11823,51.532207,1,3,2,1,14-11-14,6,9:00,16,E09000002,3,13,3,50,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01000096
487102,374330,-0.695732,53.258818,32,3,1,1,26-02-14,4,21:39,356,E10000019,3,57,6,60,3,2,3,156,0,0,4,1,1,0,0,2,1,E01026409
334100,433540,-3.001905,53.793978,4,3,3,3,25-01-14,7,15:00,71,E06000009,3,5230,1,70,1,4,3,5230,0,0,1,1,2,0,0,2,1,E01012732
427380,576685,-1.572616,55.083883,10,3,1,1,03-01-14,6,13:45,139,E06000048,4,1326,6,30,0,-1,-1,0,0,4,1,1,2,0,0,1,2,E01027397
573185,191160,0.49882,51.592615,42,3,2,1,29-04-14,3,15:44,450,E10000012,3,127,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01021269
259229,665454,-4.250841,55.861696,97,3,1,1,15-02-14,7,15:30,926,S12000043,6,0,6,30,6,2,6,0,0,5,1,1,1,0,0,1,2,
509860,171166,-0.421131,51.428805,45,3,2,1,04-12-14,5,7:29,40,E10000030,5,233,6,30,1,4,5,230,0,0,1,2,2,0,0,2,1,E01030748
632254,301455,1.425208,52.561287,36,1,3,3,25-06-14,4,16:55,406,E10000020,3,146,6,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01026880
532150,167050,-0.102207,51.38706,1,3,2,1,05-07-14,7,9:10,20,E09000008,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01001115
489108,511194,-0.625933,54.488279,12,3,2,2,10-11-14,2,7:20,186,E10000023,3,174,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01027870
562150,172270,0.330977,51.426186,46,2,1,1,18-06-14,4,17:35,532,E10000016,3,2,7,70,5,4,6,0,0,0,1,1,1,0,0,2,1,E01024157
528380,179720,-0.151764,51.501791,1,3,1,1,15-05-14,5,18:45,1,E09000033,3,302,3,30,1,2,3,4,0,0,1,9,1,0,0,1,2,E01004691
435538,434824,-1.461807,53.808497,13,3,2,1,05-09-14,6,17:47,204,E08000035,6,0,3,40,8,4,6,0,0,0,1,1,1,0,0,1,1,E01011666
521220,189090,-0.251644,51.587582,1,2,2,1,31-10-14,6,13:45,30,E09000003,3,5,2,20,3,4,6,0,0,0,1,1,1,0,0,1,2,E01033572
554090,188720,0.222317,51.576235,1,3,1,1,18-05-14,1,1:30,15,E09000016,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01002270
415590,371310,-1.767874,53.238579,30,3,1,1,18-03-14,3,7:44,329,E10000007,3,6,6,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01019613
262703,678882,-4.202207,55.983259,97,3,1,1,12-03-14,4,19:50,920,S12000009,4,822,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,
478930,158488,-0.868743,51.319977,44,3,2,1,27-02-14,5,20:30,494,E10000014,3,327,6,60,3,4,3,30,0,0,6,1,2,0,0,2,1,E01022879
495800,316060,-0.582638,52.733673,33,1,2,1,19-08-14,3,23:00,368,E06000017,5,9302,3,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01013790
531190,179170,-0.111507,51.496203,1,3,2,2,13-11-14,5,6:30,9,E09000022,3,23,6,30,6,2,3,3203,0,5,4,1,2,0,0,1,1,E01003014
388292,389793,-2.17758,53.404814,6,3,2,1,29-08-14,6,17:08,109,E08000007,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01005817
531420,179650,-0.108017,51.500464,1,3,2,1,31-07-14,5,21:20,8,E09000028,3,301,6,30,6,4,3,301,0,0,4,1,1,0,0,1,1,E01032584
251319,103385,-4.111777,50.810823,50,2,1,1,13-09-14,7,7:33,589,E10000008,3,3072,3,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020322
428640,321930,-1.576711,52.794157,30,3,3,1,25-09-14,5,17:30,328,E10000007,3,511,6,40,3,4,5,177,0,0,1,1,1,0,0,1,1,E01019867
530940,190530,-0.110882,51.59835,1,3,1,1,05-07-14,7,6:46,31,E09000014,3,105,6,30,6,4,6,0,0,0,1,2,2,0,0,1,1,E01002098
338613,438007,-2.934296,53.834676,4,3,1,1,18-09-14,5,0:56,74,E10000017,6,0,6,60,0,-1,-1,0,0,1,6,1,1,0,0,2,1,E01025026
392255,322834,-2.116334,52.802982,21,3,2,3,06-11-14,5,8:15,255,E10000028,6,37,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01029701
280250,659170,-3.912418,55.810947,97,3,1,2,12-11-14,4,2:30,932,S12000044,6,0,6,30,0,-1,-1,0,0,0,6,2,2,0,0,2,1,
524840,189860,-0.199145,51.593713,1,2,2,1,08-05-14,5,18:20,30,E09000003,3,598,6,20,3,4,6,0,0,0,1,2,2,0,0,1,2,E01000202
407440,290040,-1.891821,52.508175,20,3,1,1,25-09-14,5,21:20,300,E08000025,6,0,6,30,6,2,4,4140,0,5,4,1,1,0,0,1,1,E01009061
514395,131094,-0.368721,51.067727,47,3,1,2,23-01-14,5,23:20,562,E10000032,3,264,6,60,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01031619
482228,239064,-0.802467,52.043843,43,3,2,1,22-09-14,2,20:00,479,E06000042,5,155,6,60,3,4,6,1085,0,0,4,1,1,0,0,1,2,E01016813
385340,256980,-2.215984,52.210807,22,3,2,1,04-03-14,3,8:45,276,E10000034,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01032329
523200,182740,-0.225302,51.530084,1,2,1,2,03-10-14,6,6:42,28,E09000005,3,404,6,30,3,4,4,451,0,4,1,1,1,0,0,1,1,E01002852
375760,92010,-2.344821,50.727134,55,3,3,1,13-07-14,1,8:35,645,E10000009,5,80,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01020540
501750,203490,-0.528391,51.720865,41,3,1,1,27-03-14,5,8:40,431,E10000015,5,75,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01023374
449627,532174,-1.231785,54.682199,17,3,2,1,04-02-14,3,19:00,240,E06000001,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,2,E01011965
451018,386220,-1.234682,53.370376,14,3,3,3,23-08-14,7,15:40,213,E08000018,4,6463,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01007789
415270,285200,-1.776677,52.464502,20,2,2,1,02-02-14,1,13:10,300,E08000025,6,0,6,30,1,4,6,0,0,1,1,1,1,0,0,1,2,E01009314
618293,307549,1.22361,52.621761,36,3,2,1,16-10-14,5,17:15,406,E10000020,5,183,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
557931,181067,0.27427,51.506415,42,3,2,1,06-06-14,6,17:29,462,E06000034,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01015928
396400,95400,-2.052426,50.758118,55,3,2,1,04-01-14,7,13:39,644,E10000009,3,350,6,60,0,-1,-1,0,0,0,1,5,2,0,0,2,1,E01020472
325935,674074,-3.187731,55.954005,95,3,2,1,08-01-14,4,13:00,923,S12000036,3,900,3,30,0,-1,-1,0,0,8,1,1,1,0,0,1,1,
544330,186640,0.080717,51.560127,1,3,2,1,30-05-14,6,18:20,14,E09000026,3,118,1,30,1,4,3,118,0,0,1,1,1,0,0,1,1,E01033589
636040,167550,1.388996,51.357892,46,3,2,1,05-04-14,7,11:27,541,E10000016,3,256,6,30,1,4,6,0,0,0,1,1,1,0,0,2,1,E01024688
517150,188730,-0.310485,51.585207,1,3,2,1,13-12-14,7,16:45,28,E09000005,3,4006,6,30,3,4,6,0,0,4,4,1,1,0,0,1,2,E01002176
544860,147350,0.072343,51.206935,46,3,2,1,02-06-14,2,12:15,538,E10000016,4,2027,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01024427
250330,199500,-4.16601,51.674232,63,3,1,1,27-07-14,1,11:44,751,W06000010,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,W01000660
319379,104291,-3.146221,50.832455,50,3,1,1,21-02-14,6,14:29,580,E10000008,3,30,6,50,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01019938
488068,440914,-0.662514,53.856988,16,3,2,2,21-06-14,7,18:45,231,E06000011,3,1079,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01013121
512090,180520,-0.386102,51.512444,1,3,2,1,02-04-14,4,19:25,27,E09000009,3,4020,3,30,5,4,6,0,0,0,4,1,1,0,0,1,1,E01001359
413415,309337,-1.803011,52.681541,21,3,2,1,07-09-14,1,11:35,252,E10000028,5,66,6,30,3,4,6,551,0,0,1,1,1,0,0,1,1,E01029484
348640,460068,-2.785663,54.03403,4,3,2,1,31-03-14,2,8:25,76,E10000017,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01025141
570180,183340,0.451699,51.523281,42,3,1,1,11-09-14,5,17:07,462,E06000034,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01015987
529890,175580,-0.131543,51.46424,1,3,2,1,09-11-14,1,15:15,9,E09000022,3,3,6,30,3,4,6,0,0,4,1,1,2,0,0,1,1,E01003035
533420,182660,-0.078081,51.527045,1,3,2,1,31-10-14,6,17:35,4,E09000012,3,10,6,30,6,2,3,5201,0,5,4,1,1,0,0,1,1,E01033706
542150,185080,0.048659,51.546662,1,2,1,1,25-08-14,2,11:30,17,E09000025,3,117,6,30,3,4,6,0,0,1,1,2,2,0,0,1,2,E01003587
532830,180880,-0.087252,51.511188,48,3,2,1,12-11-14,4,10:32,570,E09000001,5,0,6,30,3,2,5,0,0,5,1,2,2,0,0,1,1,E01032739
528390,180170,-0.151457,51.505833,1,3,2,1,19-06-14,5,0:18,1,E09000033,3,4202,6,30,3,4,3,4202,0,7,4,1,1,0,0,1,1,E01004689
542457,135251,0.033181,51.098811,47,3,2,1,03-11-14,2,18:03,556,E10000011,3,22,6,30,8,2,6,0,0,4,7,1,2,0,0,1,2,E01021167
501138,232730,-0.528701,51.983789,40,3,1,1,04-05-14,1,10:25,424,E06000056,1,1,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01017450
482263,374288,-0.768265,53.259212,32,3,2,2,08-01-14,4,7:20,356,E10000019,3,57,6,60,8,-1,-1,-1,0,0,6,1,2,0,0,2,1,E01026409
531400,186730,-0.105665,51.564094,1,3,1,1,09-12-14,3,16:16,3,E09000019,3,503,6,30,3,4,3,503,0,0,1,1,1,0,0,1,1,E01002734
342500,397944,-2.867812,53.475062,5,3,2,1,28-10-14,3,10:30,90,E08000011,6,0,1,40,1,4,6,0,0,0,1,1,1,6,0,1,1,E01006434
610611,225221,1.058981,51.885697,42,3,2,1,27-05-14,3,9:30,461,E10000012,6,0,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01022051
404193,446896,-1.937648,53.918192,13,3,2,1,27-09-14,7,19:00,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01010638
486468,150638,-0.762495,51.248311,44,2,3,1,19-02-14,4,19:00,499,E10000014,4,3008,2,30,0,-1,-1,0,0,4,4,1,2,0,0,1,1,E01023142
404640,289450,-1.933084,52.502902,20,2,1,1,14-05-14,4,19:00,300,E08000025,6,0,6,30,6,2,3,41,0,5,1,1,1,0,0,1,1,E01033635
454970,102812,-1.220982,50.822184,44,3,2,1,06-12-14,7,17:33,492,E10000014,6,0,6,30,3,4,6,0,0,0,7,1,1,0,0,1,2,E01022748
515930,195260,-0.325928,51.644148,41,3,2,1,29-07-14,3,13:45,33,E10000015,1,1,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01023551
335086,392071,-2.978287,53.421416,5,2,1,1,07-03-14,6,15:17,91,E08000012,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01006648
370512,355404,-2.441821,53.095005,7,3,2,1,08-10-14,4,21:33,129,E06000049,3,5078,6,30,6,2,3,5078,0,5,4,1,1,0,0,1,1,E01018464
526058,137488,-0.200117,51.122755,47,3,2,1,17-05-14,7,17:52,560,E10000032,6,0,1,30,1,4,6,0,0,4,1,1,1,0,0,1,1,E01031572
435590,387332,-1.466423,53.381633,14,3,1,1,06-12-14,7,12:10,215,E08000019,6,0,6,30,3,4,6,0,0,5,1,1,1,0,0,1,1,E01033264
308620,196697,-3.322579,51.661555,62,3,2,2,17-11-14,2,11:20,742,W06000024,6,0,6,30,3,4,6,0,0,0,1,8,1,0,0,1,1,W01001320
392942,179049,-2.103113,51.510274,54,3,3,1,30-05-14,6,11:13,635,E06000054,4,4122,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01031939
534130,192530,-0.064087,51.615573,1,3,2,3,26-07-14,7,11:45,32,E09000010,3,1010,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01001432
381463,394288,-2.280565,53.445021,6,3,3,2,26-11-14,4,15:27,102,E08000003,6,0,6,20,3,4,6,0,0,0,4,1,2,0,0,1,1,E01005152
448943,520263,-1.244379,54.575232,17,3,2,1,06-11-14,5,14:30,243,E06000002,4,6541,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01012041
528890,191770,-0.140008,51.609966,1,3,2,2,02-12-14,3,14:15,30,E09000003,3,406,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01000160
530590,184770,-0.118071,51.546668,1,3,2,1,11-06-14,4,17:50,3,E09000019,3,5203,6,30,6,2,5,0,0,0,1,1,1,0,0,1,2,E01002713
530960,179560,-0.114674,51.499761,1,3,2,1,29-01-14,4,13:19,9,E09000022,3,23,6,30,3,4,6,0,0,4,1,2,2,0,0,1,1,E01003013
245077,55960,-4.180519,50.383003,50,2,1,1,25-07-14,6,9:23,583,E06000026,4,3396,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01015043
429917,438776,-1.546781,53.844369,13,3,2,1,23-12-14,3,10:30,204,E08000035,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01011510
402980,286150,-1.957568,52.473246,20,3,3,1,28-09-14,1,19:06,300,E08000025,3,456,6,30,3,4,4,4182,0,0,4,1,1,0,0,1,1,E01009147
441345,402270,-1.377951,53.515479,14,3,2,1,12-12-14,6,19:00,210,E08000016,3,6195,6,60,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01032924
431490,319210,-1.534707,52.769548,30,3,2,1,02-12-14,3,7:45,328,E10000007,3,511,1,30,1,4,3,514,0,0,1,1,1,0,0,1,1,E01019883
566538,304905,0.458537,52.616346,36,3,2,1,20-08-14,4,20:00,407,E10000020,3,134,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01026727
511200,203080,-0.391771,51.715388,41,3,1,1,26-06-14,5,16:22,434,E10000015,1,1,7,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01023732
504765,248675,-0.47102,52.126425,40,3,2,1,05-02-14,4,6:20,420,E06000055,3,5141,6,30,6,4,6,0,0,4,4,5,2,0,0,1,2,E01017474
400576,230517,-1.993039,51.973082,53,3,3,1,26-07-14,7,18:00,625,E10000013,5,91,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01022465
551915,103446,0.154897,50.810583,47,3,1,1,09-09-14,3,10:15,556,E10000011,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,2,2,E01021143
492487,189615,-0.666117,51.597746,43,3,2,1,31-07-14,5,17:38,477,E10000002,1,40,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01017801
522389,357898,-0.173288,53.104227,32,3,2,1,08-09-14,2,17:00,351,E10000019,5,613,6,30,3,4,6,0,0,0,1,1,1,0,0,2,2,E01026054
349260,222370,-2.738843,51.897514,22,3,1,2,10-11-14,2,11:40,285,E06000019,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01014059
509387,171097,-0.427953,51.428276,45,3,2,1,15-09-14,2,7:26,40,E10000030,5,233,6,30,3,2,3,244,0,4,1,1,1,0,0,1,1,E01030699
235280,104050,-4.339541,50.812457,50,3,2,1,18-09-14,5,17:54,588,E10000008,3,3072,6,60,3,4,3,3072,0,0,1,1,1,0,0,2,1,E01020293
475843,261930,-0.890449,52.250294,34,2,1,1,09-10-14,5,10:48,384,E10000021,5,153,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01027187
456321,112750,-1.200276,50.911414,44,3,2,1,17-07-14,5,8:29,502,E10000014,3,334,6,40,3,4,4,2177,0,0,1,1,1,0,0,2,1,E01023271
408770,440987,-1.868128,53.865025,13,3,1,1,10-12-14,4,10:00,200,E08000032,3,650,3,70,0,-1,-1,0,0,0,1,5,2,0,0,2,1,E01010705
442380,314085,-1.373966,52.722735,33,3,1,1,19-06-14,5,18:05,366,E10000018,5,5112,6,30,3,4,6,6920,0,4,1,1,1,0,0,1,2,E01025930
277894,320311,-3.811247,52.766531,60,3,1,1,08-11-14,7,11:59,722,W06000002,3,494,6,60,9,4,6,0,0,0,1,1,2,0,0,2,1,W01000057
554302,369309,0.308524,53.198453,32,2,1,1,16-03-14,1,11:03,351,E10000019,5,541,6,60,0,-1,-1,0,0,0,1,4,1,0,0,2,1,E01026069
463086,405968,-1.049371,53.546559,14,2,2,1,28-01-14,3,6:45,211,E08000017,6,0,6,60,1,4,3,630,0,0,4,1,1,0,0,2,2,E01007479
269621,669109,-4.086684,55.897438,97,3,2,3,11-04-14,6,13:10,932,S12000044,3,752,6,30,3,4,6,0,0,0,1,1,1,4,0,2,1,
531347,325387,-0.052732,52.810014,32,3,1,1,31-10-14,6,0:45,354,E10000019,4,1357,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01026283
424181,322283,-1.642812,52.797548,21,3,1,1,13-06-14,6,15:40,251,E10000028,6,3,6,30,6,4,6,3,1,0,1,1,1,0,0,1,1,E01029408
551828,221467,0.203966,51.87107,42,2,2,1,08-11-14,7,18:02,463,E10000012,4,1256,6,60,3,4,6,0,0,0,6,2,2,0,0,2,1,E01022059
392000,287910,-2.11926,52.489016,20,2,2,1,29-07-14,3,14:05,303,E08000027,3,461,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01009746
264677,661962,-4.162121,55.831903,97,3,3,3,26-03-14,4,12:30,926,S12000043,3,736,6,60,3,4,6,0,0,0,1,1,1,0,0,1,1,
274140,200975,-3.822397,51.693331,62,3,1,1,03-07-14,5,23:06,743,W06000012,3,474,1,40,0,-1,-1,0,0,0,4,2,2,0,0,2,1,W01000902
344966,455782,-2.840974,53.995132,4,3,2,1,02-03-14,1,13:15,76,E10000017,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,2,1,E01025107
258280,215060,-4.057459,51.81611,63,3,2,3,15-03-14,7,14:25,751,W06000010,3,476,6,30,9,4,6,0,0,0,1,1,1,0,0,2,1,W01000684
383345,218397,-2.243291,51.86386,53,2,1,2,19-12-14,6,23:49,623,E10000013,5,8000,6,30,3,2,5,8001,0,0,4,1,1,0,0,1,1,E01032937
341203,398951,-2.88754,53.483969,5,3,3,2,15-08-14,6,10:20,90,E08000011,3,506,6,30,3,2,6,0,0,0,1,1,1,0,0,1,1,E01006437
340355,390329,-2.898681,53.406383,5,3,4,5,10-11-14,2,17:00,91,E08000012,3,5080,3,40,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01006576
432995,175260,-1.526323,51.475294,43,3,2,1,16-07-14,4,17:20,471,E06000037,4,4000,6,50,3,4,4,4001,0,0,1,1,1,0,0,2,1,E01016304
387952,145343,-2.173866,51.207111,54,3,2,2,05-02-14,4,20:03,635,E06000054,5,10,6,30,0,-1,-1,0,0,0,4,5,2,0,0,1,1,E01032108
493211,181033,-0.65794,51.520482,43,2,1,1,22-08-14,6,14:55,473,E06000039,3,4,6,40,3,4,6,7302,0,0,1,1,1,0,0,1,1,E01016493
526200,171680,-0.186024,51.430024,1,3,2,1,20-11-14,5,10:40,22,E09000024,4,235,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01003475
531300,163270,-0.115811,51.353286,1,1,2,2,26-12-14,6,14:55,20,E09000008,3,23,3,40,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01001172
538300,189970,-0.004905,51.59156,1,3,3,1,10-03-14,2,19:22,13,E09000031,3,503,6,30,6,2,4,160,0,5,1,1,1,0,0,1,1,E01004470
285850,244890,-3.667602,52.090513,63,1,2,3,09-08-14,7,16:00,753,W06000023,3,483,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,W01000471
453819,360070,-1.197002,53.135061,31,3,1,1,15-10-14,4,15:45,344,E10000024,3,60,6,30,3,4,6,0,0,4,1,1,1,0,0,1,2,E01028270
370949,389695,-2.438435,53.40326,6,3,3,1,28-06-14,7,10:42,112,E08000009,3,6144,6,40,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01006087
263008,667918,-4.191756,55.884908,97,3,2,1,25-06-14,4,17:40,926,S12000043,4,765,6,30,3,4,6,0,0,0,1,1,1,0,0,2,2,
442060,424471,-1.364177,53.714962,13,3,2,1,23-06-14,2,2:25,206,E08000036,3,639,6,30,6,2,4,6421,0,5,4,1,1,0,0,1,1,E01011764
410820,92710,-1.848065,50.73384,55,3,2,1,30-07-14,4,7:10,640,E06000028,3,3049,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01015292
537520,173880,-0.022432,51.447162,1,3,1,1,24-05-14,7,19:45,7,E09000023,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01003324
480985,417641,-0.776268,53.649006,16,3,1,1,07-01-14,3,21:35,232,E06000013,3,161,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01013246
523790,221690,-0.202981,51.879997,41,2,3,2,15-09-14,2,6:09,433,E10000015,2,1,3,70,0,-1,-1,0,0,0,6,2,2,0,0,2,1,E01023627
591120,174720,0.748529,51.439169,46,3,1,1,29-01-14,4,10:20,540,E10000016,3,249,6,30,0,-1,-1,0,0,0,1,2,2,0,2,1,1,E01024615
402300,391600,-1.966862,53.421184,30,2,1,1,06-10-14,2,14:35,325,E10000007,5,14,6,50,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01019754
410030,284950,-1.853813,52.462375,20,3,2,1,11-12-14,5,20:08,300,E08000025,6,0,1,30,2,4,6,0,0,0,4,5,2,0,0,1,1,E01009338
459061,307700,-1.128156,52.663781,33,3,2,1,08-12-14,2,8:25,364,E06000016,3,6,1,30,1,4,5,1768,0,4,1,2,2,0,0,2,1,E01013603
439240,351140,-1.415995,53.056061,30,3,2,2,04-11-14,3,16:33,320,E10000007,4,6441,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01019454
384151,391785,-2.239968,53.422611,6,3,2,1,27-08-14,4,16:15,102,E08000003,4,5167,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01005172
498665,181065,-0.579347,51.519845,43,3,2,1,02-06-14,2,19:54,473,E06000039,6,7303,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01016520
316761,197434,-3.205082,51.669447,61,3,2,1,22-05-14,5,16:15,731,W06000018,6,0,6,30,2,4,6,0,0,8,1,1,1,0,0,1,1,W01001348
365551,774939,-2.566635,56.864641,92,3,1,1,02-02-14,1,0:30,911,S12000034,4,974,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,
601090,160810,0.883926,51.310803,46,2,1,1,09-05-14,6,18:40,540,E10000016,6,4013,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01024626
250277,636974,-4.37814,55.60332,97,2,1,1,10-11-14,2,17:20,919,S12000008,3,71,6,30,0,-1,-1,0,0,4,4,1,1,0,0,2,1,
577807,224270,0.582385,51.888577,42,3,2,2,25-09-14,5,16:58,451,E10000012,3,131,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01021351
